,KWCDC_Curncy,GVSK3M_Index,GVSK3YR_Index,GVSK10YR_Index,USDKRW_Curncy,KWSWNI1_Curncy,MOVE_Index,KOSPI_Index,KOSPI_Index_VOLUME,KOSPFIN_Index,USDKRWV1M_BGN_Curncy,CKREA1U5_CBGN_Curncy,VKOSPI_Index
2025-09-17,2.51,2.388,2.418,2.787,1382.3,2.513,75.94999694824219,3413.39990234375,326600.0,12245.0,4.90958385065726,-127.29999999999997,13.387663083463636
2025-09-18,2.51,2.37,2.403,2.756,1380.0,2.51,71.91000366210938,3461.300048828125,391200.0,12230.0,4.369317008351622,-135.40000000000006,13.814409689321714
2025-09-19,2.51,2.395,2.441,2.815,1384.6,2.526,72.51000213623047,3445.239990234375,348800.0,12270.0,4.578937759694333,-132.49999999999997,14.138943452212363
2025-09-22,2.51,2.409,2.459,2.833,1393.6,2.532,75.80000305175781,3468.64990234375,287900.0,12250.0,5.171895406441555,-131.70000000000002,13.797577505054855
2025-09-23,2.51,2.421,2.46,2.813,1394.0,2.535,75.66000366210938,3486.18994140625,358300.0,12195.0,4.5466763529018035,-130.7,12.854742480506557
2025-09-24,2.51,2.437,2.489,2.848,1393.8,2.544,75.12999725341797,3472.139892578125,287100.0,12100.0,4.382045137334587,-131.20000000000002,13.202869516633003
2025-09-25,2.52,2.467,2.528,2.885,1394.9,2.559,75.44000244140625,3471.110107421875,293100.0,11990.0,4.233259956866101,-129.5,13.296689501399841
2025-09-26,2.53,2.499,2.562,2.943,1400.4,2.583,74.37999725341797,3386.050048828125,399200.0,11880.0,4.008747776456674,-125.70000000000002,16.600527542860043
2025-09-29,2.53,2.519,2.563,2.939,1411.6,2.584,75.51000213623047,3431.2099609375,416500.0,12150.0,4.7984082540079855,-121.10000000000002,15.749249294140371
2025-09-30,2.54,2.525,2.582,2.951,1402.2,2.586,77.93000030517578,3424.60009765625,526400.0,11985.0,5.385458809116017,-120.9,15.791501110733833
2025-10-01,2.54,2.529,2.596,2.96,1403.2,2.581,73.5,3455.830078125,493600.0,12005.0,5.383499069566611,-116.00000000000001,15.900443149662111
2025-10-02,2.54,2.518,2.581,2.959,1406.0,2.565,71.20999908447266,3549.2099609375,402100.0,12140.0,5.407464729023589,-114.09999999999995,17.858351051096367
2025-10-03,,,,,,,69.52999877929688,,,,,-117.09999999999998,
2025-10-06,,,,,,,72.98999786376953,,,,,-122.09999999999997,
2025-10-07,,,,,,,75.43000030517578,,,,,-118.09999999999997,
2025-10-08,,,,,,,74.87000274658203,,,,,-117.09999999999998,
2025-10-09,,,,,,,74.12000274658203,,,,,-118.09999999999997,
2025-10-10,2.54,2.524,2.591,2.964,1401.9,2.569,81.6500015258789,3610.60009765625,407400.0,11940.0,5.523123939430466,-108.59999999999998,18.289309952167237
2025-10-13,2.53,2.492,2.554,2.904,1420.5,2.555,,3584.550048828125,408000.0,11730.0,7.160768349205348,-114.6,18.883086522775773
2025-10-14,2.53,2.48,2.533,2.871,1427.7,2.547,79.94999694824219,3561.81005859375,734100.0,11655.0,7.255641002648984,-115.90000000000002,19.129377672214662
2025-10-15,2.53,2.473,2.52,2.856,1428.4,2.544,75.11000061035156,3657.280029296875,543600.0,11965.0,7.104621683568348,-119.39999999999999,20.284109568261346
2025-10-16,2.53,2.511,2.569,2.908,1424.4,2.559,81.2300033569336,3748.3701171875,495800.0,12045.0,7.263717397616973,-108.20000000000003,21.45234242217589
2025-10-17,2.53,2.493,2.555,2.885,1419.1,2.549,78.62000274658203,3748.889892578125,420800.0,11950.0,7.4809159589349195,-113.49999999999997,21.23317219622858
2025-10-20,2.53,2.513,2.569,2.892,1419.5,2.556,77.22000122070312,3814.68994140625,410100.0,12375.0,7.46419240715898,-110.80000000000001,21.67813033936181
2025-10-21,2.54,2.541,2.6,2.904,1420.2,2.565,77.18000030517578,3823.840087890625,526900.0,12315.0,7.46503427759269,-107.60000000000001,21.560888749152586
2025-10-22,2.54,2.521,2.572,2.869,1423.7,2.556,75.48999786376953,3883.679931640625,597200.0,12265.0,7.095399488078001,-110.1,21.018565456862028
2025-10-23,2.54,2.556,2.605,2.912,1430.1,2.576,74.05000305175781,3845.56005859375,423600.0,12195.0,7.069525404304038,-109.79999999999998,21.590542504132383
2025-10-24,2.55,2.54,2.591,2.913,1436.6,2.57,68.94000244140625,3941.590087890625,426900.0,12215.0,7.117444962662633,-110.69999999999997,22.316947129286618
2025-10-27,2.55,2.556,2.62,2.959,1436.1,2.585,66.87000274658203,4042.830078125,517000.0,12355.0,6.937455126652798,-105.09999999999997,23.2970662220585
2025-10-28,2.55,2.574,2.633,2.935,1432.5,2.592,67.30000305175781,4010.409912109375,408200.0,12325.0,7.072463621237109,-105.50000000000001,23.953660391797367
2025-10-29,2.55,2.605,2.677,2.984,1434.3,2.613,65.75,4081.14990234375,466900.0,12225.0,7.050085863199803,-109.60000000000001,23.848603180042474
2025-10-30,2.57,2.659,2.732,3.05,1433.0,2.649,66.87999725341797,4086.889892578125,566500.0,12075.0,7.096463762735534,-106.00000000000006,23.775490849748323
2025-10-31,2.59,2.636,2.716,3.061,1423.2,2.648,66.61000061035156,4107.5,408300.0,12130.0,7.590330333259213,-104.90000000000003,20.447898741640607
2025-11-03,2.59,2.678,2.741,3.086,1427.4,2.663,67.2300033569336,4221.8701171875,472700.0,12130.0,7.156231198145877,-104.4,21.408252007104974
2025-11-04,2.6,2.669,2.729,3.082,1429.0,2.665,68.0199966430664,4121.740234375,423500.0,12340.0,6.627726655623276,-101.79999999999998,24.29020384131409
2025-11-05,2.61,2.693,2.767,3.125,1437.7,2.681,72.41999816894531,4004.419921875,594200.0,12305.0,6.871806551892059,-104.5,27.766307210338994
2025-11-06,2.61,2.752,2.834,3.203,1447.0,2.729,72.44000244140625,4026.449951171875,423400.0,12705.0,7.117460484854421,-90.70000000000005,26.797537750699167
2025-11-07,2.63,2.803,2.894,3.226,1445.6,2.76,74.41000366210938,3953.760009765625,377100.0,12515.0,6.991500883578568,-88.40000000000003,27.820347578038206
2025-11-10,2.64,2.795,2.865,3.23,1454.0,2.757,78.86000061035156,4073.239990234375,339500.0,12930.0,5.7183559940055755,-89.99999999999999,28.849052231826683
2025-11-11,2.65,2.756,2.831,3.201,1453.7,2.743,,4106.39013671875,377600.0,12790.0,5.545595551699455,-92.89999999999998,28.444589993669233
2025-11-12,2.67,2.837,2.923,3.282,1463.2,2.797,81.12000274658203,4150.39013671875,334600.0,13350.0,5.8895564871405774,-79.80000000000001,27.539711501632812
2025-11-13,2.68,2.831,2.932,3.267,1466.4,2.804,79.0999984741211,4170.6298828125,424200.0,13315.0,5.702137784323843,-84.30000000000004,26.66683576184714
2025-11-14,2.71,2.828,2.944,3.317,1469.5,2.814,79.70999908447266,4011.570068359375,400000.0,12970.0,5.365170708330451,-82.29999999999995,30.822275117882036
2025-11-17,2.72,2.802,2.914,3.301,1458.5,2.806,82.58000183105469,4089.25,344100.0,12715.0,6.278204916017955,-82.89999999999998,30.937783142100443
2025-11-18,2.73,2.754,2.872,3.268,1458.3,2.788,83.18000030517578,3953.6201171875,319700.0,12335.0,6.293760921255849,-85.20000000000003,33.592426672698835
2025-11-19,2.73,2.74,2.869,3.281,1465.2,2.788,84.31999969482422,3929.510009765625,338200.0,12345.0,6.3984402583080415,-84.89999999999998,33.29616235141476
2025-11-20,2.73,2.738,2.908,3.325,1465.0,2.792,77.80999755859375,4004.85009765625,360300.0,12380.0,6.31631980162256,-77.49999999999994,33.65878171240703
2025-11-21,2.74,2.691,2.872,3.271,1468.4,2.774,78.80999755859375,3853.260009765625,319300.0,12290.0,6.20916264334702,-78.89999999999998,35.37640456397927
2025-11-24,2.74,2.714,2.904,3.289,1472.0,2.784,76.81999969482422,3846.06005859375,373100.0,12260.0,6.201936186087301,-75.1,33.954024729781686
2025-11-25,2.75,2.723,2.902,3.264,1473.5,2.782,72.81999969482422,3857.780029296875,279300.0,12255.0,6.0434853323168936,-74.6,33.932845344396775
2025-11-26,2.75,2.734,2.895,3.251,1473.5,2.781,71.9000015258789,3960.8701171875,295300.0,12615.0,6.064384253335612,-74.9,34.763191975111916
2025-11-27,2.76,2.842,3.013,3.351,1462.7,2.846,,3986.909912109375,257900.0,12565.0,6.769769233569164,-64.9,34.86412255640523
2025-11-28,2.78,2.835,2.991,3.344,1464.8,2.841,68.94999694824219,3926.590087890625,241900.0,12540.0,6.097096811694058,-67.59999999999997,35.1341259224849
2025-12-01,2.79,2.891,3.045,3.387,1465.9,2.863,71.3499984741211,3920.3701171875,296900.0,12685.0,6.075164408659844,-70.29999999999998,33.32316465446851
2025-12-02,2.8,2.87,3.022,3.346,1469.1,2.848,69.91000366210938,3994.929931640625,319000.0,12965.0,6.081810615973527,-74.39999999999998,33.33496495614415
2025-12-03,2.8,2.879,3.041,3.368,1469.6,2.853,66.45999908447266,4036.300048828125,290900.0,13030.0,5.830135455756329,-69.19999999999997,31.967121504363167
2025-12-04,2.81,2.85,3.025,3.376,1468.7,2.845,65.69000244140625,4028.510009765625,352000.0,12835.0,5.498379114662997,-73.40000000000005,31.924521342997885
2025-12-05,2.81,2.826,2.994,3.358,1471.5,2.833,67.27999877929688,4100.0498046875,478500.0,12995.0,5.473878352964934,-78.19999999999996,31.73622598829103
2025-12-08,2.82,2.847,3.034,3.401,1472.1,2.849,72.30000305175781,4154.85009765625,395600.0,12775.0,5.157010243369093,-76.9,30.2797450364162
2025-12-09,2.83,2.882,3.084,3.453,1469.0,2.867,75.37999725341797,4143.5498046875,400600.0,12765.0,5.240958971119921,-72.69999999999999,30.193358263824656
2025-12-10,2.83,2.901,3.095,3.371,1470.4,2.877,68.62000274658203,4135.0,317900.0,12595.0,4.7434402802774995,-75.89999999999999,29.966796400357953
2025-12-11,2.83,2.909,3.101,3.378,1470.4,2.877,69.23999786376953,4110.6201171875,539800.0,12770.0,4.688177573510149,-76.19999999999996,29.977553253906798
2025-12-12,2.83,2.909,3.093,3.409,1469.5,2.873,69.25,4167.16015625,426600.0,12735.0,4.635534146347112,-78.10000000000005,26.84382814802701
2025-12-15,2.83,2.841,3.0,3.325,1472.5,2.83,73.30999755859375,4090.590087890625,346800.0,12595.0,3.7412553924259537,-85.49999999999996,26.95605654876711
2025-12-16,2.82,2.831,2.999,3.313,1474.1,2.828,67.13999938964844,3999.1298828125,374000.0,12555.0,3.7396813004833764,-83.70000000000002,25.412803158717757
2025-12-17,2.82,2.836,2.996,3.324,1472.4,2.826,62.7400016784668,4056.409912109375,361000.0,12605.0,3.4362947470408223,-83.60000000000002,25.72078096956798
2025-12-18,2.83,2.803,2.967,3.312,1478.6,2.801,60.0099983215332,3994.510009765625,581400.0,12540.0,3.707660999024715,-80.80000000000003,25.524449683201112
2025-12-19,2.83,2.836,3.01,3.342,1477.2,2.825,59.40999984741211,4020.550048828125,442700.0,12720.0,3.6719593950890834,-81.80000000000001,21.31006333627563
2025-12-22,2.83,2.823,2.999,3.359,1477.8,2.818,61.70000076293945,4105.93017578125,315600.0,12900.0,3.5838155267321534,-81.1,22.279283188879294
2025-12-23,2.83,2.802,2.963,3.379,1478.9,2.81,61.16999816894531,4117.31982421875,385800.0,12830.0,3.5767999305751403,-80.09999999999997,22.280016223563713
2025-12-24,2.82,2.776,2.939,3.345,1483.4,2.797,59.47999954223633,4108.6201171875,363600.0,12970.0,3.7162473413913233,-80.50000000000001,20.552910280616597
2025-12-25,,,,,,,,,,,,-80.50000000000001,
2025-12-26,2.82,2.795,2.958,3.374,1460.6,2.803,58.5,4129.68017578125,510200.0,12765.0,6.189447407534784,-76.59999999999995,20.515734084652227
2025-12-29,2.82,2.778,2.939,3.354,1442.3,2.785,59.209999084472656,4220.56005859375,502400.0,12905.0,7.571245537016341,-76.6,20.675967408054515
2025-12-30,2.82,2.796,2.952,3.385,1433.9,2.788,63.97999954223633,4214.169921875,408200.0,12800.0,7.754396283473359,-75.49999999999999,20.6736103798084
2025-12-31,2.82,2.796,2.953,3.385,1434.9,2.788,63.959999084472656,,,,7.688846764457792,-79.5,
2026-01-01,,,,,,,,,,,,-79.5,
2026-01-02,2.82,2.792,2.935,3.386,1434.9,2.785,62.36000061035156,4309.6298828125,406300.0,12850.0,7.680949274311328,-80.40000000000003,21.067182690381774
2026-01-05,2.78,2.831,2.933,3.396,1442.1,2.773,64.70999908447266,4457.52001953125,513900.0,12905.0,7.9901797492448035,-77.4,23.607389890220404
2026-01-06,2.75,2.829,2.948,3.398,1446.8,2.763,65.81999969482422,4525.47998046875,498400.0,13140.0,8.06727989339788,-78.19999999999996,23.717966229661545
2026-01-07,2.73,2.811,2.91,3.354,1445.7,2.734,66.1500015258789,4551.06005859375,553700.0,12905.0,8.0540835991512,-79.60000000000002,23.303483364238183
2026-01-08,2.72,2.803,2.902,3.341,1448.3,2.729,66.94000244140625,4552.3701171875,440100.0,12680.0,8.095177857981499,-84.90000000000002,23.167609164117458
2026-01-09,2.71,2.822,2.942,3.386,1449.4,2.735,61.54999923706055,4586.31982421875,399200.0,12805.0,8.090236571523246,-79.39999999999996,23.0176615575756
2026-01-12,2.7,2.829,2.98,3.392,1455.7,2.737,62.900001525878906,4624.7900390625,394800.0,12845.0,8.285356318575872,-79.80000000000005,22.879483289247904
2026-01-13,2.7,2.841,3.003,3.412,1464.1,2.718,60.790000915527344,4692.64013671875,429200.0,12945.0,8.57740701866959,-76.79999999999998,22.659304804705943
2026-01-14,2.69,2.828,2.996,3.418,1472.8,2.713,58.11000061035156,4723.10009765625,550400.0,13100.0,8.81915263295073,-73.20000000000002,22.507229012640778
2026-01-15,2.69,2.896,3.09,3.493,1477.5,2.747,56.13999938964844,4797.5498046875,545200.0,13040.0,8.88415749174984,-67.7,20.71910836237373
2026-01-16,2.69,2.879,3.08,3.488,1469.7,2.746,58.04999923706055,4840.740234375,720900.0,13200.0,9.08173120217975,-75.20000000000002,17.31936445976402
2026-01-19,2.7,2.91,3.13,3.565,1473.5,2.769,,4904.66015625,570800.0,13095.0,8.997915213300127,-67.50000000000003,17.283860896027235
2026-01-20,2.7,2.94,3.191,3.653,1473.6,2.787,66.66999816894531,4885.75,667700.0,13460.0,8.993315370251459,-64.69999999999997,15.489648514099496
2026-01-21,2.7,2.9,3.138,3.602,1477.0,2.785,59.560001373291016,4909.93017578125,600100.0,13495.0,9.032924644316681,-65.8,15.548576657971342
2026-01-22,2.7,2.878,3.109,3.558,1472.8,2.792,56.5,4952.52978515625,568600.0,13605.0,9.082746984919778,-70.19999999999999,14.983003147052829
2026-01-23,2.7,2.91,3.137,3.59,1468.4,2.817,56.25,4990.06982421875,612600.0,13935.0,9.050158988783426,-65.00000000000003,14.79452970915521
2026-01-26,2.71,2.877,3.096,3.544,1467.2,2.819,55.77000045776367,4949.58984375,446900.0,13855.0,7.152475781208109,-67.59999999999997,15.563111297569861
2026-01-27,2.71,2.885,3.094,3.53,1442.8,2.862,56.119998931884766,5084.85009765625,476200.0,14350.0,8.195331222733262,-71.00000000000004,16.70776828949496
2026-01-28,2.72,2.866,3.067,3.518,1448.8,2.876,57.43000030517578,5170.81005859375,593100.0,14205.0,8.013608445119372,-74.2,16.336176388922194
2026-01-29,2.73,2.906,3.106,3.557,1428.6,2.91,60.72999954223633,5221.25,699700.0,14375.0,9.516834080452865,-68.30000000000003,15.738251119285499
2026-01-30,2.73,2.933,3.138,3.607,1427.0,2.938,59.20000076293945,5224.35986328125,862500.0,14285.0,9.521970799604713,-65.29999999999995,15.483882385158804
2026-02-02,2.75,2.945,3.152,3.603,1436.7,2.948,59.29999923706055,4949.669921875,572500.0,14060.0,9.672540255388054,-68.69999999999999,24.98168461525716
2026-02-03,2.76,2.98,3.189,3.661,1457.3,2.968,57.540000915527344,5288.080078125,672600.0,14885.0,10.91338741402352,-61.90000000000002,33.44917095298459
2026-02-04,2.76,2.996,3.212,3.712,1449.0,2.976,57.5099983215332,5371.10009765625,789900.0,15300.0,11.12065982421678,-57.79999999999998,33.54457745046914
2026-02-05,2.77,2.984,3.204,3.687,1451.2,2.974,62.15999984741211,5163.56982421875,911900.0,15235.0,11.11555334580955,-52.30000000000001,37.433324666996874
2026-02-06,2.77,3.006,3.233,3.71,1464.1,2.983,63.619998931884766,5089.14013671875,745800.0,15455.0,11.543609024358883,-50.99999999999998,38.16350720151848
2026-02-09,2.77,3.009,3.267,3.754,1470.3,2.985,62.7400016784668,5298.0400390625,617700.0,15930.0,11.538767359740046,-46.59999999999997,40.19915188442952
2026-02-10,2.78,2.946,3.224,3.681,1464.3,2.968,64.55000305175781,5301.68994140625,712300.0,16360.0,11.474404036057,-47.900000000000006,40.1572642270825
2026-02-11,2.78,2.918,3.2,3.639,1457.7,2.959,61.349998474121094,5354.490234375,753800.0,16895.0,11.359444635066092,-54.099999999999994,40.176909892898784
2026-02-12,2.78,2.888,3.154,3.618,1454.4,2.948,68.56999969482422,5522.27001953125,750600.0,17490.0,11.289753567219314,-47.199999999999996,41.019492741486516
2026-02-13,2.78,2.881,3.142,3.571,1443.4,2.938,70.0999984741211,5507.009765625,1290700.0,17555.0,11.439048148279154,-46.899999999999984,41.169912561348646
2026-02-16,,,,,,,,,,,,-46.899999999999984,
2026-02-17,,,,,,,68.83999633789062,,,,,-47.89999999999996,
2026-02-18,,,,,,,64.19000244140625,,,,,-51.89999999999997,
2026-02-19,2.78,2.905,3.178,3.588,1443.1,2.934,68.02999877929688,5677.25,1185800.0,17890.0,11.369642185451623,-49.2,42.00742950900353
2026-02-20,2.78,2.879,3.143,3.54,1450.7,2.906,64.2699966430664,5808.52978515625,1749300.0,18490.0,11.583198999406731,-54.0,42.11697477635588
2026-02-23,2.78,2.89,3.154,3.578,1448.7,2.9,68.02999877929688,5846.08984375,1477800.0,18230.0,11.527611212119515,-45.20000000000004,42.10096006719068
2026-02-24,2.78,2.894,3.158,3.593,1442.0,2.895,65.2699966430664,5969.64013671875,1602000.0,17780.0,11.583790569819799,-44.7,42.316133798266904
2026-02-25,2.78,2.873,3.124,3.556,1445.8,2.882,62.43000030517578,6083.85986328125,1415300.0,17970.0,11.629673739758557,-49.39999999999998,42.437204846352635
2026-02-26,2.78,2.829,3.062,3.47,1435.3,2.86,63.93000030517578,6307.27001953125,1409600.0,17890.0,11.857439831582202,-54.999999999999936,42.839774832887606
2026-02-27,2.78,2.818,3.041,3.446,1424.5,2.855,73.37999725341797,6244.1298828125,1166100.0,17315.0,10.652047663090478,-52.400000000000006,43.17912013283309
2026-03-02,,,,,,,73.20999908447266,,,,,-60.39999999999996,
2026-03-03,2.79,2.973,3.18,3.594,1435.4,2.936,77.75,5791.91015625,1227200.0,16790.0,10.928334959130266,-46.59999999999997,52.17437735228951
2026-03-04,2.79,3.001,3.223,3.632,1464.5,2.937,70.02999877929688,5093.5400390625,1637600.0,14915.0,12.01685789958473,-45.799999999999976,68.84580324797712
2026-03-05,2.79,2.968,3.189,3.589,1478.8,2.918,74.52999877929688,5583.89990234375,1660700.0,16155.0,12.346465424132287,-54.099999999999994,76.91634689870394
2026-03-06,2.8,2.992,3.227,3.616,1464.3,2.927,81.26000213623047,5584.8701171875,1223000.0,16040.0,12.853602698104256,-53.40000000000003,73.94877141243185
2026-03-09,2.8,3.148,3.42,3.739,1474.5,2.998,79.73999786376953,5251.8701171875,1026200.0,15485.0,12.08075548001685,-38.10000000000002,73.84268507973123
2026-03-10,2.8,3.161,3.283,3.629,1493.1,2.952,76.33000183105469,5532.58984375,923200.0,15800.0,12.551519015250856,-52.10000000000004,76.04221228997578
2026-03-11,2.81,3.135,3.253,3.608,1472.8,2.945,78.58999633789062,5609.9501953125,1050900.0,16365.0,13.651728640892058,-60.19999999999999,74.53663295953903
2026-03-12,2.81,3.152,3.271,3.649,1467.3,2.957,95.30000305175781,5583.25,801300.0,16165.0,13.389330699425303,-62.09999999999995,74.2774889222846
2026-03-13,2.81,3.193,3.338,3.701,1479.8,2.979,91.16999816894531,5487.240234375,907700.0,15945.0,13.646879246978305,-57.90000000000002,73.4754600794764
2026-03-16,2.81,3.165,3.3,3.68,1489.5,2.967,85.25,5549.85009765625,1073900.0,15860.0,13.710211051964471,-55.00000000000003,73.533138697982
2026-03-17,2.81,3.186,3.324,3.692,1496.0,2.953,79.2300033569336,5640.47998046875,1135100.0,16070.0,13.608366768408937,-50.8,73.64393970134209
2026-03-18,2.81,3.141,3.261,3.606,1491.6,2.929,81.25,5925.02978515625,1143800.0,16675.0,13.6342069652296,-65.39999999999999,74.89859434448698
2026-03-19,2.8,3.211,3.329,3.693,1486.0,2.961,84.87999725341797,5763.22021484375,1184200.0,16505.0,13.370338780896887,-55.699999999999996,75.72137564042504
2026-03-20,2.8,3.3,3.41,3.736,1499.7,2.994,108.83999633789062,5781.2001953125,1490800.0,16615.0,13.627936150940268,-65.39999999999995,75.02058532551209
2026-03-23,2.8,3.499,3.617,3.879,1494.9,3.069,98.1500015258789,5405.75,1125600.0,15450.0,13.686791840823789,-46.09999999999999,78.17730073234665
2026-03-24,2.81,3.432,3.523,3.835,1509.6,3.042,103.01000213623047,5553.919921875,1170500.0,15645.0,13.946191783943151,-55.49999999999997,78.84332603489455
2026-03-25,2.82,3.475,3.558,3.859,1498.3,3.09,97.58999633789062,5642.2099609375,763200.0,16160.0,14.164334317541966,-47.10000000000001,78.66685355295714
2026-03-26,2.82,3.453,3.552,3.865,1495.6,3.101,115.0199966430664,5460.4599609375,925100.0,16110.0,14.223503842459415,-55.49999999999997,78.9805690974575
2026-03-27,2.83,3.499,3.582,3.915,1506.2,3.129,111.94999694824219,5438.8701171875,900100.0,16155.0,13.928889880644826,-52.500000000000036,77.49159830081939
2026-03-30,2.84,3.47,3.542,3.891,1508.1,3.128,108.33000183105469,5277.2998046875,727400.0,15695.0,13.434775489868784,-45.89999999999996,77.93331076283377
2026-03-31,2.84,3.481,3.552,3.879,1513.4,3.132,96.05000305175781,5052.4599609375,1163300.0,15270.0,13.320038567289568,-42.09999999999998,75.29822337245214
2026-04-01,2.83,3.326,3.37,3.689,1530.5,3.066,90.19000244140625,5478.7001953125,959000.0,16100.0,12.070495373754165,-64.1,68.68689989541933
2026-04-02,2.82,3.398,3.477,3.804,1507.8,3.136,84.41000366210938,5234.0498046875,1428200.0,15695.0,13.144995023460787,-50.59999999999998,61.56831527592128
2026-04-03,2.81,3.362,3.448,3.747,1518.8,3.112,,5377.2998046875,1185200.0,15640.0,12.672971508163114,-60.299999999999976,62.47615107733462
2026-04-06,2.81,3.338,3.432,3.725,1507.6,3.112,81.68000030517578,5450.330078125,1110500.0,15850.0,12.926304830225233,-61.49999999999998,58.67858347645388
2026-04-07,2.81,3.338,3.451,3.754,1507.2,3.123,83.1500015258789,5494.77978515625,990400.0,15595.0,12.198191339051537,-57.60000000000001,55.58333247837085
2026-04-08,2.81,3.199,3.315,3.628,1506.8,3.056,78.73999786376953,5872.33984375,932600.0,16650.0,11.01583319143435,-66.19999999999999,60.55154756715883
2026-04-09,2.8,3.213,3.338,3.66,1476.1,3.059,74.01000213623047,5778.009765625,1026700.0,16495.0,13.336439085391916,-62.999999999999986,60.875080657439995
2026-04-10,2.8,3.228,3.36,3.686,1481.1,3.061,72.1500015258789,5858.8701171875,1002400.0,16835.0,13.039747092190456,-62.39999999999996,60.548828798579414
2026-04-13,2.8,3.248,3.382,3.715,1479.8,3.08,74.41999816894531,5808.6201171875,1083200.0,16705.0,12.814915267523508,-58.5,60.63854340822237
2026-04-14,2.79,3.206,3.339,3.658,1489.8,3.06,74.3499984741211,5967.75,889500.0,17155.0,12.95772803400137,-60.19999999999999,61.08749740284248
2026-04-15,2.78,3.199,3.328,3.655,1481.4,3.057,67.94000244140625,6091.39013671875,923800.0,17225.0,13.06896352986506,-63.50000000000002,58.93194066450541
2026-04-16,2.78,3.205,3.34,3.675,1473.1,3.059,65.88999938964844,6226.0498046875,925700.0,17345.0,13.149784559657233,-64.50000000000004,58.27530012857237
2026-04-17,2.79,3.237,3.371,3.717,1472.6,3.071,65.69999694824219,6191.919921875,689700.0,17310.0,12.650325558181535,-54.29999999999997,58.38231076248174
2026-04-20,2.78,3.219,3.348,3.688,1480.0,3.063,67.9000015258789,6219.08984375,692900.0,17255.0,12.78651655540216,-57.19999999999996,52.391153365079354
2026-04-21,2.78,3.206,3.33,3.655,1475.6,3.057,70.77999877929688,6388.47021484375,792000.0,17235.0,12.213059126397122,-64.5,52.38243079470829
2026-04-22,2.78,3.24,3.365,3.697,1470.8,3.07,69.87999725341797,6417.93017578125,900100.0,17005.0,12.010754577617412,-60.299999999999976,52.296543809483076
2026-04-23,2.78,3.339,3.458,3.791,1477.6,3.112,67.69999694824219,6475.81005859375,1042400.0,17100.0,12.162242084346223,-54.89999999999999,50.20556867977132
2026-04-24,2.78,3.387,3.496,3.817,1480.6,3.122,66.97000122070312,6475.6298828125,878200.0,17045.0,11.868471284087567,-49.29999999999994,50.09011012127294
2026-04-27,2.78,3.381,3.492,3.82,1482.9,3.108,68.41999816894531,6615.02978515625,842700.0,16975.0,11.875745784169474,-52.99999999999998,48.06907805812038
2026-04-28,2.77,3.415,3.529,3.861,1473.1,3.112,68.68000030517578,6641.02001953125,1139500.0,17150.0,11.929734538253701,-49.90000000000001,43.72710144506337
2026-04-29,2.77,3.405,3.525,3.843,1473.3,3.109,74.33000183105469,6690.89990234375,717900.0,16865.0,10.983993132448996,-57.699999999999996,34.9881444544953
2026-04-30,2.77,3.475,3.595,3.923,1476.1,3.138,72.06999969482422,6598.8701171875,685500.0,16650.0,9.921562225473087,-47.70000000000003,29.904108114988354
2026-05-01,,,,,,,70.41000366210938,,,,,-46.69999999999996,
2026-05-04,2.77,3.519,3.615,3.932,1484.8,3.153,77.86000061035156,6936.990234375,873000.0,16910.0,9.776753720393359,-51.800000000000026,32.626967554220556
2026-05-05,,,,,,,76.77999877929688,,,,,-49.799999999999976,
2026-05-06,2.77,3.498,3.595,3.932,1470.5,3.143,70.62999725341797,7384.56005859375,995700.0,17505.0,9.998725698530079,-42.80000000000004,37.405287927739074
2026-05-07,2.76,3.452,3.546,3.888,1456.8,3.113,72.23999786376953,7490.0498046875,767500.0,17495.0,10.391839537818328,-52.200000000000024,37.30755353916949
2026-05-08,2.76,3.456,3.569,3.909,1450.8,3.129,67.25,7498.0,523100.0,17435.0,10.41232888353096,-47.10000000000001,31.9395571570188
2026-05-11,2.76,3.485,3.598,3.95,1466.0,3.147,70.73999786376953,7822.240234375,731300.0,17290.0,8.770425940419377,-46.99999999999997,31.847219130429004
2026-05-12,2.76,3.547,3.674,4.056,1473.0,3.176,71.68000030517578,7643.14990234375,1021100.0,16910.0,8.861758413599722,-40.39999999999999,34.639937953443564
2026-05-13,2.77,3.507,3.635,4.044,1484.3,3.162,70.23999786376953,7844.009765625,738700.0,16660.0,9.29179757214007,-41.60000000000004,33.88123817359953
2026-05-14,2.78,3.51,3.654,4.085,1495.1,3.171,69.62999725341797,7981.41015625,849900.0,17250.0,9.34225207673847,-38.49999999999998,33.59550370465508
2026-05-15,2.78,3.605,3.766,4.217,1491.8,3.23,79.87000274658203,7493.18017578125,885600.0,16830.0,9.135243937705898,-37.300000000000026,42.96690803157282
2026-05-18,2.79,3.597,3.757,4.239,1499.8,3.23,86.06999969482422,7516.0400390625,566600.0,16600.0,9.013468834127506,-37.100000000000044,42.83152326855779
2026-05-19,2.8,3.597,3.751,4.21,1503.4,3.23,85.31999969482422,7271.66015625,533500.0,16505.0,9.015407648603944,-46.0,45.12459024706725
2026-05-20,2.8,3.607,3.76,4.198,1503.8,3.239,81.52999877929688,7208.9501953125,492500.0,16230.0,8.894614229319824,-37.19999999999999,45.51473413809833
2026-05-21,2.8,3.602,3.753,4.174,1509.7,3.243,79.72000122070312,7815.58984375,621100.0,16910.0,8.842003431519103,-39.599999999999994,52.66068687975039
